,Name,Database_ID
3202,MRPL18,ENSP00000356001
3203,ACAT2,ENSP00000356015
3204,C4BPA,ENSP00000356037
3205,PFKFB2,ENSP00000356047
3206,DYNLT1,ENSP00000356056
3207,MAPKAPK2,ENSP00000356070
3208,NUCKS1,ENSP00000356110
3209,TFB1M,ENSP00000356134
3210,SCAF8,ENSP00000356146
3211,VIP,ENSP00000356212
3212,CYB5R1,ENSP00000356218
3213,TIMM17A,ENSP00000356256
3214,LMOD1,ENSP00000356257
3215,ARMT1,ENSP00000356263
3216,PCMT1,ENSP00000356348
3217,NEK7,ENSP00000356355
3218,CFH,ENSP00000356399
3219,CDC73,ENSP00000356405
3220,RO60,ENSP00000356411
3221,TPR,ENSP00000356448
3222,RAB32,ENSP00000356465
3223,TRMT1L,ENSP00000356476
3224,NIBAN1,ENSP00000356481
3225,NCF2,ENSP00000356505
3226,UTRN,ENSP00000356515
3227,DHX9,ENSP00000356520
3228,RNASEL,ENSP00000356530
3229,SF3B5,ENSP00000356541
3230,LTV1,ENSP00000356548
3231,PEX3,ENSP00000356563
3232,QSOX1,ENSP00000356574
3233,TOR1AIP2,ENSP00000356584
3234,SOAT1,ENSP00000356591
3235,VTA1,ENSP00000356602
3236,ABRACL,ENSP00000356632
3237,CACYBP,ENSP00000356652
3238,NME7,ENSP00000356785
3239,ATP1B1,ENSP00000356789
3240,DPT,ENSP00000356791
3241,HBS1L,ENSP00000356800
3242,TIPRL,ENSP00000356807
3243,RCSD1,ENSP00000356828
3244,GPA33,ENSP00000356842
3245,TMCO1,ENSP00000356856
3246,STX7,ENSP00000356914
3247,DUSP12,ENSP00000356920
3248,APOA2,ENSP00000356969
3249,NDUFS2,ENSP00000356972
3250,UFC1,ENSP00000356982
3251,NIT1,ENSP00000356986
3252,PFDN2,ENSP00000356989
3253,F11R,ENSP00000357005
3254,CD48,ENSP00000357025
3255,PEA15,ENSP00000357055
3256,ARG1,ENSP00000357066
3257,TAGLN2,ENSP00000357075
3258,DUSP23,ENSP00000357087
3259,CADM3,ENSP00000357106
3260,MNDA,ENSP00000357123
3261,ARHGAP18,ENSP00000357131
3262,CD5L,ENSP00000357156
3263,PTPRK,ENSP00000357198
3264,NES,ENSP00000357206
3265,NAXE,ENSP00000357218
3266,LMNA,ENSP00000357283
3267,LAMTOR2,ENSP00000357288
3268,UBQLN4,ENSP00000357292
3269,MTX1,ENSP00000357360
3270,THBS3,ENSP00000357362
3271,SHC1,ENSP00000357430
3272,PBXIP1,ENSP00000357448
3273,PMVK,ENSP00000357452
3274,MAN1A1,ENSP00000357453
3275,ADAR,ENSP00000357459
3276,ECHS1,ENSP00000357535
3277,INPP5A,ENSP00000357583
3278,MKI67,ENSP00000357643
3279,GATAD2B,ENSP00000357644
3280,SNAPIN,ENSP00000357674
3281,S100A16,ENSP00000357692
3282,S100A6,ENSP00000357708
3283,S100A8,ENSP00000357721
3284,S100A12,ENSP00000357726
3285,S100A9,ENSP00000357727
3286,S100A10,ENSP00000357799
3287,MRPL9,ENSP00000357823
3288,LHPP,ENSP00000357835
3289,OAT,ENSP00000357838
3290,BUB3,ENSP00000357851
3291,ACADSB,ENSP00000357873
3292,PSMD4,ENSP00000357879
3293,HTRA1,ENSP00000357980
3294,CTSS,ENSP00000357981
3295,PLEKHA1,ENSP00000357986
3296,SEC63,ENSP00000357998
3297,ATE1,ENSP00000358039
3298,QRSL1,ENSP00000358042
3299,ECM1,ENSP00000358043
3300,RTN4IP1,ENSP00000358059
3301,TARS2,ENSP00000358060
3302,RPRD2,ENSP00000358064
3303,SEC23IP,ENSP00000358071
3304,BAG3,ENSP00000358081
3305,TIAL1,ENSP00000358089
3306,RGS10,ENSP00000358097
3307,EIF3A,ENSP00000358140
3308,ASCC3,ENSP00000358159
3309,FAM160B1,ENSP00000358251
3310,NDUFAF4,ENSP00000358272
3311,UFL1,ENSP00000358283
3312,NHLRC2,ENSP00000358307
3313,PEX11B,ENSP00000358312
3314,MAP3K7,ENSP00000358335
3315,SCAF11,ENSP00000358374
3316,HMGCS2,ENSP00000358414
3317,CLIC2,ENSP00000358460
3318,SHOC2,ENSP00000358464
3319,FUNDC2,ENSP00000358510
3320,MPP1,ENSP00000358547
3321,RARS2,ENSP00000358549
3322,BCAS2,ENSP00000358554
3323,DKC1,ENSP00000358563
3324,SMNDC1,ENSP00000358605
3325,G6PD,ENSP00000358633
3326,SYNCRIP,ENSP00000358635
3327,SLC16A1,ENSP00000358640
3328,UBL4A,ENSP00000358674
3329,WNT2B,ENSP00000358698
3330,ME1,ENSP00000358719
3331,GSTO1,ENSP00000358727
3332,ATP5PB,ENSP00000358737
3333,DENND2D,ENSP00000358767
3334,ATP6AP1,ENSP00000358777
3335,RBM15,ENSP00000358799
3336,STRIP1,ENSP00000358810
3337,PDCD11,ENSP00000358812
3338,AHCYL1,ENSP00000358814
3339,RPL10,ENSP00000358832
3340,SH3BGRL2,ENSP00000358853
3341,EMD,ENSP00000358857
3342,INA,ENSP00000358865
3343,GNAI3,ENSP00000358867
3344,SFXN2,ENSP00000358909
3345,ACTR1A,ENSP00000358921
3346,KIAA1324,ENSP00000358955
3347,NFKB2,ENSP00000358983
3348,GBF1,ENSP00000359000
3349,STXBP3,ENSP00000359025
3350,PRPF38B,ENSP00000359042
3351,ARMH3,ENSP00000359050
3352,RTCA,ENSP00000359146
3353,DBT,ENSP00000359151
3354,DPYD,ENSP00000359211
3355,CNN3,ENSP00000359225
3356,ABCD3,ENSP00000359233
3357,GCLM,ENSP00000359258
3358,DR1,ENSP00000359290
3359,ZNF185,ENSP00000359291
3360,NSDHL,ENSP00000359297
3361,CETN2,ENSP00000359300
3362,TMED5,ENSP00000359305
3363,ARFGAP1,ENSP00000359306
3364,RPL5,ENSP00000359345
3365,HMGB3,ENSP00000359393
3366,MTMR1,ENSP00000359417
3367,MTM1,ENSP00000359423
3368,CHUK,ENSP00000359424
3369,CPN1,ENSP00000359446
3370,GBP5,ENSP00000359488
3371,GBP4,ENSP00000359490
3372,GBP2,ENSP00000359497
3373,GBP1,ENSP00000359504
3374,GTF2B,ENSP00000359531
3375,GOT1,ENSP00000359539
3376,PKN2,ENSP00000359552
3377,CLCA4,ENSP00000359594
3378,RBMX,ENSP00000359645
3379,GNG5,ENSP00000359675
3380,FHL1,ENSP00000359717
3381,PRKACB,ENSP00000359719
3382,BAG2,ENSP00000359727
3383,GIPC2,ENSP00000359795
3384,DNAJB4,ENSP00000359799
3385,FUBP1,ENSP00000359804
3386,MMS19,ENSP00000359818
3387,PIGK,ENSP00000359848
3388,GPC4,ENSP00000359864
3389,PSMA7,ENSP00000359910
3390,LRRC1,ENSP00000359925
3391,EXOSC1,ENSP00000359939
3392,CTH,ENSP00000359976
3393,SRSF11,ENSP00000359988
3394,LRRC40,ENSP00000359990
3395,PGAM1,ENSP00000359991
3396,GNG12,ENSP00000360021
3397,RRP12,ENSP00000360031
3398,SERBP1,ENSP00000360034
3399,PGM1,ENSP00000360125
3400,GNAS,ENSP00000360136
3401,OCRL,ENSP00000360154
3402,TM9SF3,ENSP00000360184
3403,ENTPD1,ENSP00000360248
3404,HOOK1,ENSP00000360252
3405,ALDH18A1,ENSP00000360265
3406,SORBS1,ENSP00000360271
3407,RAE1,ENSP00000360286
3408,PDLIM1,ENSP00000360305
3409,DHCR24,ENSP00000360316
3410,PARS2,ENSP00000360327
3411,MCTS1,ENSP00000360367
3412,NOC3L,ENSP00000360412
3413,PFDN4,ENSP00000360473
3414,NDC1,ENSP00000360483
3415,MRPL41,ENSP00000360498
3416,CDC5L,ENSP00000360532
3417,CPT2,ENSP00000360541
3418,SCP2,ENSP00000360569
3419,COA7,ENSP00000360593
3420,NFATC2,ENSP00000360619
3421,DPP7,ENSP00000360635
3422,MAN1B1,ENSP00000360645
3423,BTF3L4,ENSP00000360664
3424,SLC25A5,ENSP00000360671
3425,PAXX,ENSP00000360682
3426,PTPN1,ENSP00000360683
3427,TXNDC12,ENSP00000360688
3428,C8G,ENSP00000360697
3429,UBE2V1,ENSP00000360739
3430,AGPAT2,ENSP00000360761
3431,SLC29A1,ENSP00000360773
3432,OSBPL9,ENSP00000360779
3433,PMPCA,ENSP00000360782
3434,EPS15,ENSP00000360798
3435,UBAC1,ENSP00000360821
3436,IFIT5,ENSP00000360860
3437,IFIT1,ENSP00000360869
3438,FCN1,ENSP00000360871
3439,IFIT3,ENSP00000360876
3440,CMPK1,ENSP00000360939
3441,ARFGEF2,ENSP00000360985
3442,ANKRD22,ENSP00000360998
3443,PREX1,ENSP00000361009
3444,SURF1,ENSP00000361042
3445,SURF4,ENSP00000361057
3446,TSPAN1,ENSP00000361072
3447,RPL7A,ENSP00000361076
3448,ADIRF,ENSP00000361083
3449,MRPL14,ENSP00000361084
3450,SNCG,ENSP00000361087
3451,SURF6,ENSP00000361092
3452,MMRN2,ENSP00000361097
3453,GTF3C5,ENSP00000361169
3454,MRPS18A,ENSP00000361206
3455,GHITM,ENSP00000361207
3456,GTF3C4,ENSP00000361219
3457,HECTD3,ENSP00000361245
3458,PRXL2A,ENSP00000361254
3459,ERI3,ENSP00000361331
3460,MMP9,ENSP00000361405
3461,EXOSC2,ENSP00000361433
3462,POLR3A,ENSP00000361446
3463,PCIF1,ENSP00000361486
3464,YIPF3,ENSP00000361499
3465,PLTP,ENSP00000361508
3466,PRPS1,ENSP00000361512
3467,ELOVL1,ENSP00000361536
3468,NTMT1,ENSP00000361558
3469,C1orf50,ENSP00000361603
3470,COMTD1,ENSP00000361616
3471,YBX1,ENSP00000361626
3472,SH3GLB2,ENSP00000361640
3473,PPCS,ENSP00000361642
3474,NUP188,ENSP00000361658
3475,VDAC2,ENSP00000361686
3476,CTPS1,ENSP00000361699
3477,DNTTIP1,ENSP00000361705
3478,ENDOG,ENSP00000361725
3479,TBC1D13,ENSP00000361731
3480,SPTAN1,ENSP00000361816
3481,SDC4,ENSP00000361818
3482,SPTAN1,ENSP00000361824
3483,ZMPSTE24,ENSP00000361845
3484,CAP1,ENSP00000361878
3485,STK4,ENSP00000361892
3486,TOMM34,ENSP00000361900
3487,CNPY3,ENSP00000361926
3488,HNRNPH2,ENSP00000361927
3489,PABPC4,ENSP00000361949
3490,ADA,ENSP00000361965
3491,TBCC,ENSP00000361967
3492,TIMM8A,ENSP00000361993
3493,ANXA7,ENSP00000362012
3494,MRPS16,ENSP00000362036
3495,DNAJC9,ENSP00000362041
3496,NDUFS5,ENSP00000362058
3497,CSTF2,ENSP00000362063
3498,RRAGC,ENSP00000362092
3499,UTP11,ENSP00000362105
3500,FHL3,ENSP00000362107
3501,SF3A3,ENSP00000362110
3502,TSPAN6,ENSP00000362111
3503,MCU,ENSP00000362144
3504,GNL2,ENSP00000362153
3505,MRPS15,ENSP00000362208
3506,MAP7D1,ENSP00000362243
3507,TRAPPC3,ENSP00000362261
3508,APOOL,ENSP00000362268
3509,ADPRS,ENSP00000362273
3510,AGO3,ENSP00000362287
3511,SGPL1,ENSP00000362298
3512,AGO1,ENSP00000362300
3513,SH3BGRL,ENSP00000362308
3514,PPA1,ENSP00000362329
3515,PSMB2,ENSP00000362334
3516,SAR1A,ENSP00000362335
3517,MACROH2A2,ENSP00000362352
3518,CDK9,ENSP00000362361
3519,TSPAN15,ENSP00000362387
3520,STXBP1,ENSP00000362396
3521,NIBAN2,ENSP00000362409
3522,PGK1,ENSP00000362413
3523,ATRX,ENSP00000362441
3524,PBDC1,ENSP00000362456
3525,GLO1,ENSP00000362463
3526,ANGPTL2,ENSP00000362524
3527,RPRD1B,ENSP00000362532
3528,AK2,ENSP00000362548
3529,CMTR1,ENSP00000362550
3530,YARS1,ENSP00000362576
3531,RBBP4,ENSP00000362584
3532,MARCKSL1,ENSP00000362638
3533,PPP6C,ENSP00000362648
3534,HDAC1,ENSP00000362649
3535,GIGYF2,ENSP00000362664
3536,DDX50,ENSP00000362687
3537,TXLNA,ENSP00000362711
3538,MTCH1,ENSP00000362718
3539,KPNA6,ENSP00000362728
3540,RPS4X,ENSP00000362744
3541,RABGAP1,ENSP00000362751
3542,PIN4,ENSP00000362773
3543,COL16A1,ENSP00000362776
3544,PPIL1,ENSP00000362803
3545,HERC4,ENSP00000362804
3546,PEF1,ENSP00000362807
3547,SRSF3,ENSP00000362820
3548,OGT,ENSP00000362824
3549,REEP3,ENSP00000362863
3550,NDUFA8,ENSP00000362873
3551,ADO,ENSP00000362888
3552,SRSF4,ENSP00000362900
3553,GSN,ENSP00000362914
3554,YTHDF2,ENSP00000362918
3555,SRPK1,ENSP00000362931
3556,RCC1,ENSP00000362937
3557,RAB14,ENSP00000362946
3558,RPA2,ENSP00000363015
3559,RPL10A,ENSP00000363018
3560,THEMIS2,ENSP00000363031
3561,CISD1,ENSP00000363041
3562,STX12,ENSP00000363054
3563,DES,ENSP00000363071
3564,PRKG1,ENSP00000363092
3565,ATP6V1G1,ENSP00000363162
3566,NFS1,ENSP00000363198
3567,POLE3,ENSP00000363284
3568,BSPRY,ENSP00000363298
3569,PRPF4,ENSP00000363313
3570,SNX30,ENSP00000363349
3571,FAM110D,ENSP00000363386
3572,SNX12,ENSP00000363392
3573,PAFAH2,ENSP00000363400
3574,MTFR1L,ENSP00000363418
3575,ITPR3,ENSP00000363435
3576,DLG3,ENSP00000363475
3577,CLIC4,ENSP00000363500
3578,UQCC1,ENSP00000363506
3579,ALOX5,ENSP00000363512
3580,EIF6,ENSP00000363559
3581,FUCA1,ENSP00000363603
3582,HMGCL,ENSP00000363614
3583,CUTA,ENSP00000363620
3584,GALE,ENSP00000363621
3585,LYPLA2,ENSP00000363638
3586,BMS1,ENSP00000363642
3587,EPB41L4B,ENSP00000363685
3588,TMEM245,ENSP00000363714
3589,PFDN6,ENSP00000363734
3590,WDR46,ENSP00000363746
3591,EPHB2,ENSP00000363761
3592,C1QC,ENSP00000363768
3593,C1QA,ENSP00000363773
3594,ELP1,ENSP00000363779
3595,RING1,ENSP00000363787
3596,HSD17B8,ENSP00000363794
3597,SLC39A7,ENSP00000363807
3598,RXRB,ENSP00000363812
3599,HSPG2,ENSP00000363827
3600,SLC44A1,ENSP00000363852
3601,VSIG4,ENSP00000363869
3602,CUL2,ENSP00000363880
3603,NIPSNAP3A,ENSP00000363899
3604,NTM,ENSP00000363916
3605,LAS1L,ENSP00000363940
3606,PIGU,ENSP00000363953
3607,PSMB9,ENSP00000363993
3608,MRPL50,ENSP00000363999
3609,COL5A2,ENSP00000364000
3610,PSMB8,ENSP00000364016
3611,TAP2,ENSP00000364032
3612,TEX10,ENSP00000364037
3613,HLA-DRB5,ENSP00000364114
3614,EIF2S2,ENSP00000364119
3615,COL15A1,ENSP00000364140
3616,GALNT12,ENSP00000364150
3617,GPSM3,ENSP00000364180
3618,TBC1D2,ENSP00000364207
3619,CDA,ENSP00000364212
3620,PLA2G2A,ENSP00000364252
3621,NCBP1,ENSP00000364289
3622,TSR2,ENSP00000364293
3623,MRTO4,ENSP00000364320
3624,EMC1,ENSP00000364345
3625,MAP3K20,ENSP00000364361
3626,UBR4,ENSP00000364403
3627,FBP1,ENSP00000364475
3628,SKIV2L,ENSP00000364543
3629,SVIL,ENSP00000364547
3630,NELFE,ENSP00000364578
3631,RCC2,ENSP00000364582
3632,CUL4A,ENSP00000364589
3633,PADI4,ENSP00000364597
3634,CARD19,ENSP00000364613
3635,PADI2,ENSP00000364635
3636,GCG,ENSP00000364647
3637,SDHB,ENSP00000364649
3638,EHMT2,ENSP00000364680
3639,MFAP2,ENSP00000364684
3640,ASPN,ENSP00000364694
3641,MAPRE1,ENSP00000364721
3642,NEU1,ENSP00000364782
3643,IARS1,ENSP00000364794
3644,LSM2,ENSP00000364813
3645,VARS1,ENSP00000364815
3646,AUH,ENSP00000364883
3647,ARHGEF7,ENSP00000364888
3648,SYK,ENSP00000364898
3649,POFUT1,ENSP00000364902
3650,FBLIM1,ENSP00000364921
3651,CLIC1,ENSP00000364934
3652,DDAH2,ENSP00000364943
3653,COL4A1,ENSP00000364979
3654,AGMAT,ENSP00000364986
3655,HCK,ENSP00000365012
3656,CSNK2B,ENSP00000365025
3657,APOM,ENSP00000365081
3658,TUT7,ENSP00000365130
3659,EFHD2,ENSP00000365147
3660,PRRC2A,ENSP00000365175
3661,AIF1,ENSP00000365227
3662,TPP2,ENSP00000365233
3663,ABI1,ENSP00000365308
3664,CCDC22,ENSP00000365401
3665,HLA-C,ENSP00000365402
3666,APBB1IP,ENSP00000365411
3667,GGACT,ENSP00000365426
3668,HNRNPK,ENSP00000365439
3669,PCCA,ENSP00000365462
3670,PLP2,ENSP00000365505
3671,C9orf64,ENSP00000365522
3672,THNSL1,ENSP00000365534
3673,TM9SF2,ENSP00000365567
3674,FLOT1,ENSP00000365569
3675,UBQLN1,ENSP00000365576
3676,MDC1,ENSP00000365588
3677,GRIPAP1,ENSP00000365606
3678,DHX16,ENSP00000365625
3679,KIAA1217,ENSP00000365637
3680,MSRB2,ENSP00000365693
3681,PPP1R10,ENSP00000365694
3682,KIAA2013,ENSP00000365756
3683,PIP4K2A,ENSP00000365757
3684,PSAT1,ENSP00000365773
3685,GNL1,ENSP00000365806
3686,HLA-E,ENSP00000365817
3687,SOWAHC,ENSP00000365830
3688,PUS1,ENSP00000365837
3689,WAS,ENSP00000365891
3690,PRUNE2,ENSP00000365908
3691,PPP1CA,ENSP00000365936
3692,RBM3,ENSP00000365946
3693,COMMD3,ENSP00000366032
3694,CST3,ENSP00000366124
3695,EXOSC10,ENSP00000366135
3696,SRM,ENSP00000366156
3697,DNAJC1,ENSP00000366179
3698,DFFA,ENSP00000366237
3699,ARAF,ENSP00000366244
3700,GPC6,ENSP00000366246
3701,CNNM4,ENSP00000366275
3702,XRN2,ENSP00000366396
3703,NMNAT1,ENSP00000366410
3704,LZIC,ENSP00000366418
3705,SNX15,ENSP00000366452
3706,PLXDC2,ENSP00000366460
3707,FTL,ENSP00000366525
3708,SF1,ENSP00000366611
3709,H6PD,ENSP00000366620
3710,KCTD12,ENSP00000366694
3711,STAM,ENSP00000366746
3712,AUP1,ENSP00000366748
3713,HMGN4,ENSP00000366798
3714,DNAJC11,ENSP00000366800
3715,UCHL3,ENSP00000366819
3716,COMMD6,ENSP00000366841
3717,TBC1D4,ENSP00000366852
3718,ALDH1B1,ENSP00000366927
3719,NOL9,ENSP00000366934
3720,SNX5,ENSP00000366988
3721,DIS3,ENSP00000366997
3722,TCOF1,ENSP00000367028
3723,POLR1E,ENSP00000367029
3724,CSNK1A1,ENSP00000367074
3725,SLC3A2,ENSP00000367121
3726,UQCC3,ENSP00000367189
3727,GLIPR2,ENSP00000367196
3728,SCGN,ENSP00000367197
3729,AHNAK,ENSP00000367263
3730,CKAP4,ENSP00000367265
3731,VPS36,ENSP00000367299
3732,MAOB,ENSP00000367309
3733,TDP2,ENSP00000367440
3734,LRRC47,ENSP00000367498
3735,TPM2,ENSP00000367542
3736,APRT,ENSP00000367615
3737,HSPA14,ENSP00000367623
3738,ARHGEF16,ENSP00000367629
3739,FAM107B,ENSP00000367719
3740,PANK4,ENSP00000367727
3741,PLCB4,ENSP00000367762
3742,LIG3,ENSP00000367787
3743,SRPX,ENSP00000367794
3744,DYNLT3,ENSP00000367841
3745,CYBB,ENSP00000367851
3746,GNB1,ENSP00000367872
3747,PIGO,ENSP00000367880
3748,SEPHS1,ENSP00000367893
3749,UQCRQ,ENSP00000367934
3750,ESD,ENSP00000367992
3751,ATAD3A,ENSP00000368031
3752,IST1,ENSP00000368076
3753,RAD50,ENSP00000368100
3754,GALT,ENSP00000368119
3755,CAMK1D,ENSP00000368122
3756,API5,ENSP00000368129
3757,ATL2,ENSP00000368237
3758,TPD52,ENSP00000368390
3759,PCNA,ENSP00000368438
3760,PDK3,ENSP00000368460
3761,MCUR1,ENSP00000368468
3762,APOO,ENSP00000368528
3763,DNAJC2,ENSP00000368565
3764,VWA8,ENSP00000368612
3765,PRDX4,ENSP00000368646
3766,AGRN,ENSP00000368678
3767,RASSF2,ENSP00000368684
3768,LDHA,ENSP00000368722
3769,PRNP,ENSP00000368752
3770,ASPH,ENSP00000368767
3771,TOM1L2,ENSP00000368818
3772,SNX2,ENSP00000368831
3773,RPS6KA3,ENSP00000368884
3774,PAK1IP1,ENSP00000368887
3775,EIF1AX,ENSP00000368927
3776,REEP5,ENSP00000368959
3777,EEF1E1,ENSP00000369038
3778,IPO7,ENSP00000369042
3779,B4GALT1,ENSP00000369055
3780,POSTN,ENSP00000369066
3781,POSTN,ENSP00000369067
3782,POSTN,ENSP00000369073
3783,TXNDC5,ENSP00000369081
3784,DNAJA1,ENSP00000369127
3785,DSP,ENSP00000369129
3786,NDUFB6,ENSP00000369176
3787,DDX58,ENSP00000369213
3788,ARIH1,ENSP00000369217
3789,RBM17,ENSP00000369218
3790,ERAP2,ENSP00000369235
3791,TRIM22,ENSP00000369299
3792,NPNT,ENSP00000369323
3793,RFC3,ENSP00000369411
3794,STEAP4,ENSP00000369419
3795,RBBP7,ENSP00000369427
3796,CAAP1,ENSP00000369431
3797,ITPA,ENSP00000369456
3798,ECI2,ENSP00000369461
3799,SYAP1,ENSP00000369500
3800,GDI2,ENSP00000369538
3801,FASTKD5,ENSP00000369618
3802,EMILIN1,ENSP00000369677
3803,MRPS26,ENSP00000369682
3804,TUBB2A,ENSP00000369703
3805,BPHL,ENSP00000369734
3806,TBCA,ENSP00000369736
3807,RPS6,ENSP00000369757
3808,PIR,ENSP00000369785
3809,VPS16,ENSP00000369810
3810,ALOX5AP,ENSP00000369858
3811,SLTM,ENSP00000369887
3812,COL2A1,ENSP00000369889
3813,SERPINB6,ENSP00000369891
3814,CARS1,ENSP00000369897
3815,NAP1L4,ENSP00000369915
3816,AKR1C3,ENSP00000369927
3817,BTF3,ENSP00000369965
3818,TMSB4X,ENSP00000370007
3819,HADHA,ENSP00000370023
3820,PRPS2,ENSP00000370043
3821,SERPINB9,ENSP00000370074
3822,PSIP1,ENSP00000370109
3823,PPP2R2A,ENSP00000370113
3824,SERPINB1,ENSP00000370115
3825,HMGN1,ENSP00000370125
3826,WRNIP1,ENSP00000370148
3827,GMDS,ENSP00000370194
3828,IDH3B,ENSP00000370223
3829,NLN,ENSP00000370372
3830,DUT,ENSP00000370376
3831,CDX2,ENSP00000370408
3832,TTC38,ENSP00000370419
3833,PUDP,ENSP00000370467
3834,MTIF3,ENSP00000370508
3835,PFKP,ENSP00000370517
3836,ARSL,ENSP00000370526
3837,CD99,ENSP00000370588
3838,NOP56,ENSP00000370589
3839,RDH14,ENSP00000370648
3840,CCDC91,ENSP00000370658
3841,ASMTL,ENSP00000370718
3842,TMEM165,ENSP00000370736
3843,THUMPD1,ENSP00000370741
3844,ITPR2,ENSP00000370744
3845,RDH11,ENSP00000370750
3846,SLC25A6,ENSP00000370808
3847,SNX18,ENSP00000370817
3848,SGCB,ENSP00000370839
3849,DMTN,ENSP00000370879
3850,MRPL23,ENSP00000370930
3851,CRYZL1,ENSP00000370966
3852,COMMD8,ENSP00000370984
3853,ZZEF1,ENSP00000371051
3854,NOL10,ENSP00000371101
3855,NUP58,ENSP00000371137
3856,FKBP1A,ENSP00000371138
3857,RCL1,ENSP00000371169
3858,CPPED1,ENSP00000371193
3859,MTMR6,ENSP00000371221
3860,AK3,ENSP00000371230
3861,GART,ENSP00000371236
3862,NADK2,ENSP00000371362
3863,PGM2,ENSP00000371393
3864,PARP4,ENSP00000371419
3865,SEPSECS,ENSP00000371535
3866,SOD3,ENSP00000371554
3867,EIPR1,ENSP00000371559
3868,MTMR12,ENSP00000371577
3869,GNG7,ENSP00000371594
3870,MIPEP,ENSP00000371607
3871,TRA2B,ENSP00000371626
3872,FSCN1,ENSP00000371798
3873,MICU2,ENSP00000371811
3874,AP2M1,ENSP00000371894
3875,ARHGAP5,ENSP00000371897
3876,SAP18,ENSP00000371973
3877,DNAJC19,ENSP00000372005
3878,SIRT3,ENSP00000372191
3879,BET1L,ENSP00000372210
3880,SERPINB5,ENSP00000372221
3881,ZMYM2,ENSP00000372324
3882,NELFA,ENSP00000372335
3883,STAG1,ENSP00000372689
3884,HMCES,ENSP00000372955
3885,HACD2,ENSP00000373153
3886,EOGT,ENSP00000373206
3887,CRELD1,ENSP00000373322
3888,GOLM1,ENSP00000373363
3889,MRPL2,ENSP00000373404
3890,GPX3,ENSP00000373477
3891,KRT18,ENSP00000373487
3892,SELENOH,ENSP00000373509
3893,COPS2,ENSP00000373553
3894,FAM83H,ENSP00000373565
3895,SCFD2,ENSP00000373592
3896,NCBP3,ENSP00000373657
3897,STK38L,ENSP00000373684
3898,TRIP12,ENSP00000373696
3899,DIAPH1,ENSP00000373706
3900,SACM1L,ENSP00000373713
3901,RNF20,ENSP00000373772
3902,LOXL2,ENSP00000373783
3903,USP5,ENSP00000373883
3904,GARS1,ENSP00000373918
3905,SMYD5,ENSP00000374152
3906,EP400,ENSP00000374212
3907,GPX2,ENSP00000374265
3908,SSC5D,ENSP00000374274
3909,RTF1,ENSP00000374280
3910,TSN,ENSP00000374332
3911,EXOSC8,ENSP00000374354
3912,SPTB,ENSP00000374370
3913,TRMT61A,ENSP00000374399
3914,SQSTM1,ENSP00000374455
3915,TMEM87A,ENSP00000374484
3916,CCNK,ENSP00000374529
3917,DDX42,ENSP00000374574
3918,IGKV4-1,ENSP00000374778
3919,IGLV1-51,ENSP00000374825
3920,IGLV1-47,ENSP00000374829
3921,IGLV3-19,ENSP00000374844
3922,IGHG1,ENSP00000374990
3923,IGHV3-7,ENSP00000375007
3924,MYADM,ENSP00000375648
3925,PRMT1,ENSP00000375724
3926,RPL13A,ENSP00000375730
3927,LAD1,ENSP00000375829
3928,HNRNPUL1,ENSP00000375863
3929,ATG16L1,ENSP00000375872
3930,AKT2,ENSP00000375892
3931,XRCC5,ENSP00000375977
3932,SNX9,ENSP00000376024
3933,COX6B1,ENSP00000376037
3934,URI1,ENSP00000376097
3935,PPIL3,ENSP00000376107
3936,WDR45B,ENSP00000376139
3937,SLC16A3,ENSP00000376150
3938,RAN,ENSP00000376176
3939,CCDC50,ENSP00000376250
3940,HNRNPA3,ENSP00000376309
3941,TAOK3,ENSP00000376317
3942,LLGL2,ENSP00000376333
3943,INF2,ENSP00000376410
3944,GALNT3,ENSP00000376465
3945,STT3A,ENSP00000376472
3946,VWA5A,ENSP00000376504
3947,PDCD10,ENSP00000376506
3948,HMBS,ENSP00000376584
3949,NT5DC3,ENSP00000376615
3950,EVL,ENSP00000376652
3951,TAGLN,ENSP00000376678
3952,PTRH2,ENSP00000376758
3953,TMPO,ENSP00000376773
3954,SERPINA3,ENSP00000376793
3955,MTPN,ENSP00000376800
3956,CUL5,ENSP00000376808
3957,CALD1,ENSP00000376826
3958,PTGFRN,ENSP00000376899
3959,BCL2L15,ENSP00000376992
3960,ME3,ENSP00000376998
3961,MAPK9,ENSP00000377028
3962,AASS,ENSP00000377040
3963,PRCP,ENSP00000377055
3964,AAMDC,ENSP00000377078
3965,SFXN3,ENSP00000377103
3966,DBN1,ENSP00000377195
3967,FAM50A,ENSP00000377225
3968,FDX2,ENSP00000377311
3969,DDX60,ENSP00000377344
3970,ERGIC1,ENSP00000377374
3971,ARHGAP9,ENSP00000377380
3972,SLC35B2,ENSP00000377401
3973,COASY,ENSP00000377406
3974,SUCLG1,ENSP00000377446
3975,CNP,ENSP00000377466
3976,MRPL19,ENSP00000377486
3977,PHLDB2,ENSP00000377500
3978,PC,ENSP00000377527
3979,ELMO3,ENSP00000377566
3980,ESYT1,ENSP00000377612
3981,MTHFD2,ENSP00000377617
3982,RPL24,ENSP00000377640
3983,DYSF,ENSP00000377678
3984,NIT2,ENSP00000377696
3985,SIPA1,ENSP00000377771
3986,MIEN1,ENSP00000377778
3987,METTL7B,ENSP00000377796
